timestamp,goal_brew_temp,brew_temp,ambient_temp,top_temp,bottom_temp,cooler_on,heater_on,fan_on,stage_name
2025-02-07 09:38:15,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:20,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:24,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:29,17.00,20.12,20.50,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:34,17.00,20.12,20.44,21.50,20.75,0,0,0,Primary
2025-02-07 09:38:39,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:43,17.00,20.12,20.50,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:48,17.00,20.12,20.44,21.56,20.69,0,0,0,Primary
2025-02-07 09:38:53,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:38:57,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:02,17.00,20.12,20.50,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:07,17.00,20.12,20.44,21.56,20.69,0,0,0,Primary
2025-02-07 09:39:12,17.00,20.19,20.44,21.56,20.69,0,0,0,Primary
2025-02-07 09:39:17,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:21,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:26,17.00,20.12,20.44,21.50,20.75,0,0,0,Primary
2025-02-07 09:39:31,17.00,20.06,20.50,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:36,17.00,20.12,20.44,21.50,20.69,0,0,0,Primary
2025-02-07 09:39:40,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:39:45,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:39:50,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:39:56,17.00,20.12,20.50,21.56,20.69,0,0,0,Primary
2025-02-07 09:40:01,17.00,20.12,20.50,21.56,20.69,0,0,0,Primary
2025-02-07 09:40:06,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:10,17.00,20.12,20.44,21.50,20.81,0,0,0,Primary
2025-02-07 09:40:15,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:20,17.00,20.06,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:25,17.00,20.12,20.44,21.50,20.75,0,0,0,Primary
2025-02-07 09:40:30,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:34,17.00,20.12,20.50,21.50,20.69,0,0,0,Primary
2025-02-07 09:40:39,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:44,17.00,-99.99,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:40:49,17.00,20.12,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:40:54,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:40:59,17.00,20.12,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:03,17.00,20.12,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:08,17.00,20.12,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:13,17.00,20.12,20.44,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:18,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:41:23,17.00,20.19,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:41:27,17.00,20.19,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:32,17.00,20.19,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:41:37,17.00,20.12,20.44,21.56,20.75,0,0,0,Primary
2025-02-07 09:41:41,17.00,20.12,20.44,21.50,20.81,0,0,0,Primary
2025-02-07 09:41:46,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:41:51,17.00,20.12,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:41:56,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:00,17.00,20.19,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:05,17.00,20.12,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:42:10,17.00,20.12,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:42:15,17.00,20.19,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:19,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:42:24,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:42:29,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:42:34,17.00,20.19,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:39,17.00,20.19,20.50,21.50,20.75,0,0,0,Primary
2025-02-07 09:42:44,17.00,20.12,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:49,17.00,20.19,20.56,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:54,17.00,20.19,20.50,21.56,20.75,0,0,0,Primary
2025-02-07 09:42:58,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:03,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:08,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:13,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:17,17.00,20.19,20.50,21.62,20.81,0,0,0,Primary
2025-02-07 09:43:22,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:27,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:32,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:36,17.00,20.19,20.50,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:41,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:43:46,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:43:50,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:43:55,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:44:00,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:44:05,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:09,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:44:14,17.00,20.19,20.50,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:19,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:24,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:28,17.00,20.12,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:34,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:39,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:50,17.00,20.12,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:55,17.00,20.19,20.50,21.62,20.81,0,0,0,Primary
2025-02-07 09:44:59,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:45:04,17.00,20.12,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:45:09,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:45:13,17.00,20.19,20.56,21.56,20.88,0,0,0,Primary
2025-02-07 09:45:18,17.00,20.19,20.56,21.56,20.88,0,0,0,Primary
2025-02-07 09:45:23,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:45:28,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:45:32,17.00,20.19,20.56,21.56,20.88,0,0,0,Primary
2025-02-07 09:45:37,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:45:42,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:45:47,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:45:51,17.00,20.19,20.56,21.56,20.81,0,0,0,Primary
2025-02-07 09:45:56,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:01,17.00,20.25,20.56,21.56,20.88,0,0,0,Primary
2025-02-07 09:46:06,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:11,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:15,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:46:20,17.00,20.19,20.56,21.62,20.81,0,0,0,Primary
2025-02-07 09:46:25,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:30,17.00,20.25,20.62,21.62,20.81,0,0,0,Primary
2025-02-07 09:46:34,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:39,17.00,20.25,20.56,21.56,20.88,0,0,0,Primary
2025-02-07 09:46:49,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:54,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:46:58,17.00,20.19,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:03,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:08,17.00,20.25,20.56,21.69,20.81,0,0,0,Primary
2025-02-07 09:47:13,17.00,20.19,20.62,21.69,20.88,0,0,0,Primary
2025-02-07 09:47:17,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:22,17.00,20.19,20.62,21.62,20.81,0,0,0,Primary
2025-02-07 09:47:27,17.00,20.31,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:47:32,17.00,20.25,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:47:36,17.00,20.19,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:41,17.00,20.19,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:47:46,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:51,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:47:55,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:48:00,17.00,20.25,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:48:05,17.00,20.25,20.56,21.62,20.88,0,0,0,Primary
2025-02-07 09:48:10,17.00,20.25,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:48:14,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:48:19,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:48:24,17.00,20.25,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:48:29,17.00,20.25,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:48:33,17.00,20.25,20.56,21.62,20.94,0,0,0,Primary
2025-02-07 09:48:38,17.00,20.25,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:48:43,17.00,20.25,20.62,21.69,20.88,0,0,0,Primary
2025-02-07 09:48:48,17.00,20.25,20.56,21.69,20.88,0,0,0,Primary
2025-02-07 09:48:53,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:48:57,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:02,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:07,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:11,17.00,20.19,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:49:16,17.00,20.25,20.62,21.62,20.88,0,0,0,Primary
2025-02-07 09:49:21,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:26,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:30,17.00,20.31,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:35,17.00,20.25,20.69,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:40,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:44,17.00,20.25,20.62,21.69,21.00,0,0,0,Primary
2025-02-07 09:49:49,17.00,20.31,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:49:54,17.00,20.31,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:49:58,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:50:03,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:50:08,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:50:12,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:50:17,17.00,20.25,20.62,21.62,21.00,0,0,0,Primary
2025-02-07 09:50:22,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:50:27,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:50:32,17.00,20.25,20.62,21.62,20.94,0,0,0,Primary
2025-02-07 09:50:36,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:50:41,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 09:50:46,17.00,20.25,20.62,21.69,20.94,0,0,0,Primary
2025-02-07 10:03:31,17.00,20.19,20.62,21.75,20.69,0,0,0,Primary
2025-02-07 10:03:36,17.00,20.25,20.62,21.75,20.75,0,0,0,Primary
2025-02-07 10:03:41,17.00,20.25,20.69,21.75,20.81,0,0,0,Primary
2025-02-07 10:03:46,17.00,20.25,20.69,21.75,20.81,0,0,0,Primary
2025-02-07 10:03:50,17.00,20.25,20.62,21.75,20.81,0,0,0,Primary
2025-02-07 10:03:55,17.00,20.25,20.69,21.75,20.88,0,0,0,Primary
2025-02-07 10:04:00,17.00,20.25,20.69,21.69,20.81,0,0,0,Primary
2025-02-07 10:04:05,17.00,20.25,20.69,21.75,20.81,0,0,0,Primary
2025-02-07 10:04:10,17.00,20.31,20.69,21.94,20.88,0,0,0,Primary
2025-02-07 10:04:14,17.00,20.31,21.31,23.44,20.75,0,0,0,Primary
2025-02-07 10:04:19,17.00,20.31,22.19,24.69,20.88,0,0,0,Primary
2025-02-07 10:04:24,17.00,20.31,23.00,25.69,20.81,0,0,0,Primary
2025-02-07 10:04:28,17.00,20.31,23.62,26.25,21.25,0,0,0,Primary
2025-02-07 10:04:33,17.00,20.31,23.75,26.25,23.12,0,0,0,Primary
2025-02-07 10:04:38,17.00,20.94,23.81,26.25,23.81,0,0,0,Primary
2025-02-07 10:04:43,17.00,22.06,23.94,26.31,23.81,0,0,0,Primary
2025-02-07 10:04:47,17.00,23.12,24.12,26.31,23.81,0,0,0,Primary
2025-02-07 10:04:52,17.00,23.69,24.25,26.31,23.69,0,0,0,Primary
2025-02-07 10:04:57,17.00,23.88,24.25,26.19,23.62,0,0,0,Primary
2025-02-07 10:05:02,17.00,23.94,24.19,26.06,23.50,0,0,0,Primary
2025-02-07 10:05:07,17.00,24.00,24.19,25.88,23.44,0,0,0,Primary
2025-02-07 10:05:11,17.00,24.00,24.12,25.75,23.38,0,0,0,Primary
2025-02-07 10:05:16,17.00,23.94,24.06,25.62,23.25,0,0,0,Primary
2025-02-07 10:05:21,17.00,23.88,24.00,25.50,23.19,0,0,0,Primary
2025-02-07 10:05:25,17.00,23.81,23.94,25.44,23.19,0,0,0,Primary
2025-02-07 10:05:30,17.00,23.75,23.88,25.31,23.12,0,0,0,Primary
2025-02-07 10:05:35,17.00,23.75,23.88,25.19,23.06,0,0,0,Primary
2025-02-07 10:05:40,17.00,23.62,23.75,25.12,23.06,0,0,0,Primary
2025-02-07 10:05:45,17.00,23.56,23.69,25.00,23.00,0,0,0,Primary
2025-02-07 10:05:49,17.00,23.50,23.69,24.94,22.94,0,0,0,Primary
2025-02-07 10:05:54,17.00,23.38,23.62,24.94,22.88,0,0,0,Primary
2025-02-07 10:05:59,17.00,23.38,23.56,24.75,22.81,0,0,0,Primary
2025-02-07 10:06:04,17.00,23.25,23.50,24.69,22.81,0,0,0,Primary
2025-02-07 10:06:08,17.00,23.25,23.50,24.62,22.75,0,0,0,Primary
2025-02-07 10:06:13,17.00,23.19,23.44,24.50,22.75,0,0,0,Primary
2025-02-07 10:43:59,17.00,21.12,21.38,22.62,22.00,1,1,0,Primary
2025-02-07 10:44:04,17.00,21.12,21.50,22.62,22.12,1,1,0,Primary
2025-02-07 10:44:09,17.00,21.19,21.50,22.62,22.12,1,1,0,Primary
2025-02-07 10:44:14,17.00,21.19,21.50,22.62,22.12,1,1,0,Primary
2025-02-07 10:44:18,17.00,21.19,21.50,22.62,22.12,1,1,0,Primary
2025-02-07 10:44:23,17.00,21.19,21.50,22.69,23.56,1,1,0,Primary
2025-02-07 10:44:28,17.00,21.19,21.50,22.62,26.19,1,1,0,Primary
2025-02-07 10:44:33,17.00,21.12,21.50,22.62,27.38,1,1,0,Primary
2025-02-07 10:44:37,17.00,21.19,22.56,22.81,27.50,1,1,0,Primary
2025-02-07 10:44:42,17.00,21.19,23.44,24.06,27.38,1,1,0,Primary
2025-02-07 10:44:47,17.00,21.19,23.44,26.06,27.25,1,1,0,Primary
2025-02-07 10:44:52,17.00,21.19,23.69,27.50,27.12,1,1,0,Primary
2025-02-07 10:44:56,17.00,21.19,23.62,28.44,27.00,1,1,0,Primary
2025-02-07 10:45:01,17.00,21.25,23.62,29.19,26.94,1,1,1,Primary
2025-02-07 10:45:06,17.00,21.19,23.62,29.75,26.69,1,1,1,Primary
2025-02-07 10:45:11,17.00,21.19,23.50,30.25,26.56,1,1,1,Primary
2025-02-07 10:45:16,17.00,21.19,23.50,30.62,26.44,1,1,1,Primary
2025-02-07 10:45:21,17.00,21.19,23.69,30.69,26.31,1,1,1,Primary
2025-02-07 10:45:25,17.00,21.25,24.81,30.50,26.25,1,1,1,Primary
2025-02-07 10:45:30,17.00,21.25,25.19,30.25,27.25,1,1,1,Primary
2025-02-07 10:45:35,17.00,21.31,25.25,30.00,28.44,1,1,1,Primary
2025-02-07 10:45:40,17.00,21.44,25.19,29.75,29.25,1,1,0,Primary
2025-02-07 10:45:45,17.00,21.56,25.00,29.56,29.81,1,1,0,Primary
2025-02-07 10:45:50,17.00,21.62,25.00,29.31,29.69,1,1,0,Primary
2025-02-07 10:45:54,17.00,21.69,24.81,29.12,29.50,1,1,0,Primary
2025-02-07 10:45:59,17.00,21.69,24.75,28.94,29.31,1,1,0,Primary
2025-02-07 10:46:04,17.00,21.69,24.75,28.81,29.06,1,1,0,Primary
2025-02-07 10:46:09,17.00,21.69,24.56,28.69,28.88,1,1,0,Primary
2025-02-07 10:46:14,17.00,21.69,24.56,28.50,28.75,1,1,0,Primary
2025-02-07 10:46:19,17.00,21.75,24.44,28.31,28.56,1,1,0,Primary
2025-02-07 10:46:24,17.00,21.75,24.38,28.19,28.38,1,1,0,Primary
2025-02-07 10:46:28,17.00,21.75,24.31,28.06,28.19,1,1,0,Primary
2025-02-07 10:46:33,17.00,21.75,24.25,27.94,28.06,1,1,0,Primary
2025-02-07 10:46:38,17.00,21.75,24.19,27.75,27.88,1,1,0,Primary
2025-02-07 10:46:43,17.00,21.75,24.19,27.62,27.69,1,1,0,Primary
2025-02-07 10:46:48,17.00,21.75,24.00,27.50,27.69,1,1,0,Primary
2025-02-07 10:46:54,17.00,21.75,23.94,27.38,-99.99,0,1,1,Primary
2025-02-07 10:46:59,17.00,21.69,23.88,27.19,27.38,1,1,0,Primary
2025-02-07 10:47:04,17.00,21.75,23.88,27.06,27.06,1,1,0,Primary
2025-02-07 10:47:09,17.00,21.75,23.81,26.88,26.94,1,1,0,Primary
2025-02-07 10:47:41,17.00,21.75,23.50,26.38,26.12,0,1,0,Primary
2025-02-07 10:47:46,17.00,21.81,23.50,26.25,26.00,0,1,0,Primary
2025-02-07 10:47:51,17.00,21.81,23.44,26.12,25.94,0,1,0,Primary
2025-02-07 10:47:55,17.00,21.81,23.44,26.06,25.81,0,1,0,Primary
2025-02-07 10:48:00,17.00,21.88,23.38,26.00,25.75,0,1,0,Primary
2025-02-07 10:48:05,17.00,21.88,23.38,25.88,25.69,0,1,0,Primary
2025-02-07 10:48:10,17.00,21.88,23.31,25.81,25.62,0,1,0,Primary
2025-02-07 10:48:15,17.00,21.88,23.25,25.75,25.50,0,1,0,Primary
2025-02-07 10:48:20,17.00,21.94,23.19,25.69,25.38,0,1,0,Primary
2025-02-07 10:48:25,17.00,21.94,23.19,25.62,25.31,0,1,0,Primary
2025-02-07 10:48:30,17.00,21.94,23.19,25.56,25.19,0,1,0,Primary
2025-02-07 10:48:34,17.00,21.94,23.12,25.44,25.12,0,1,0,Primary
2025-02-07 10:48:39,17.00,21.94,23.12,25.38,25.00,0,1,0,Primary
2025-02-07 10:48:44,17.00,21.94,23.06,25.31,24.94,0,1,0,Primary
2025-02-07 10:48:49,17.00,22.38,23.06,25.31,24.94,0,1,0,Primary
2025-02-07 10:48:54,17.00,23.56,23.44,25.44,24.75,0,1,0,Primary
2025-02-07 10:48:59,17.00,24.88,23.56,25.56,24.75,0,1,0,Primary
2025-02-07 10:49:03,17.00,26.00,23.56,25.62,24.56,0,1,0,Primary
2025-02-07 10:49:08,17.00,26.81,23.56,25.75,24.50,0,1,0,Primary
